"size";"compares";"swaps";"time"
500;4348;2448;0,7
500;4317;2411;0,7
500;4392;2459;0,8
500;4342;2448;0,8
500;4305;2399;0,7
500;4262;2382;0,7
500;4293;2362;0,7
500;4301;2401;0,8
500;4339;2424;0,7
500;4309;2376;0,7
500;4321;2411;0,7
500;4278;2381;0,8
500;4296;2404;0,7
500;4311;2384;0,7
500;4317;2424;0,8
500;4358;2439;0,8
500;4264;2334;0,7
500;4332;2419;0,7
500;4311;2392;0,8
500;4301;2394;0,7
600;5226;3011;0,8
600;5223;3039;0,9
600;5211;2992;0,9
600;5212;3005;0,9
600;5174;2973;0,8
600;5172;2968;0,9
600;5213;3037;0,9
600;5191;2986;0,8
600;5101;2901;0,9
600;5178;2976;0,9
600;5189;2973;0,8
600;5192;2970;0,9
600;5186;2982;0,9
600;5216;3010;0,9
600;5203;2982;0,8
600;5274;3046;0,9
600;5208;2998;0,9
600;5254;3043;0,8
600;5238;3046;0,9
600;5161;2956;0,9
600;5178;2985;0,9
600;5234;3014;0,8
600;5242;3042;0,9
600;5261;3066;0,9
600;5238;3012;0,8
600;5184;2976;0,9
600;5202;3001;0,9
600;5217;3025;0,9
600;5250;3050;0,8
600;5294;3068;0,9
600;5185;2957;0,9
600;5275;3045;0,9
600;5278;3066;0,9
600;5287;3082;0,8
600;5258;3054;0,9
600;5197;3001;0,9
600;5265;3036;0,9
600;5237;3017;0,9
600;5252;3036;0,9
600;5229;3015;0,9
600;5256;3051;0,8
600;5121;2905;0,9
600;5244;3020;0,9
600;5215;3019;0,8
600;5170;2942;0,9
600;5219;3032;0,9
600;5258;3061;0,9
600;5246;3016;0,8
600;5217;3005;0,9
600;5276;3046;0,9
600;5207;2968;0,9
600;5221;3015;0,9
600;5172;2963;0,11
600;5186;3001;0,9
600;5236;3054;0,8
600;5201;2988;0,9
600;5314;3107;0,9
600;5184;2974;0,8
600;5240;3029;0,9
600;5235;3012;0,9
600;5240;3039;0,8
600;5199;3000;0,9
600;5277;3082;0,9
600;5193;2960;0,8
600;5215;2993;0,9
600;5170;2943;0,9
600;5143;2958;0,9
600;5250;3050;0,8
600;5225;3017;0,9
600;5226;3030;0,9
600;5231;3024;0,8
600;5226;3006;0,9
600;5218;3022;0,9
600;5191;2976;0,8
600;5199;3000;0,9
600;5153;2962;0,9
600;5194;2993;0,8
600;5273;3043;0,9
600;5250;3037;0,9
600;5266;3077;0,8
600;5283;3065;0,9
600;5187;2985;0,9
600;5212;2979;0,9
600;5229;3021;0,8
600;5230;3028;0,9
600;5252;3047;0,9
600;5201;2991;0,8
600;5238;3039;0,9
600;5229;3035;0,9
600;5252;3087;0,8
600;5238;2995;0,9
600;5247;3014;0,9
600;5209;2998;0,8
600;5246;3071;0,9
600;5230;3013;0,9
600;5262;3060;0,9
600;5233;3003;0,9
600;5273;3076;0,9
600;5276;3076;0,9
600;5260;3054;0,9
700;6575;3528;0,12
700;6654;3594;0,12
700;6622;3585;0,12
700;6693;3609;0,11
700;6691;3626;0,11
700;6629;3583;0,11
700;6577;3514;0,11
700;6624;3530;0,11
700;6666;3594;0,11
700;6710;3650;0,11
700;6713;3629;0,12
700;6552;3522;0,12
700;6638;3552;0,11
700;6641;3573;0,11
700;6606;3546;0,11
700;6655;3602;0,11
700;6604;3530;0,11
700;6619;3539;0,11
700;6606;3514;0,11
700;6715;3636;0,12
700;6684;3604;0,12
700;6613;3547;0,12
700;6672;3596;0,11
700;6624;3564;0,11
700;6637;3546;0,11
700;6594;3582;0,11
700;6634;3589;0,11
700;6631;3566;0,11
700;6598;3515;0,11
700;6654;3587;0,12
700;6609;3545;0,12
700;6639;3569;0,12
700;6623;3563;0,11
700;6635;3577;0,11
700;6677;3595;0,11
